group	media	sugar	species	strain	condition	time	mean	n	sd	se	sample_id
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. hadrus	CM02_02	chondroitin_sodium_sulfate	0	0	3	0	0	02_2
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. hadrus	CM02_02	chondroitin_sodium_sulfate	0.25	0	3	0	0	02_2
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. hadrus	CM02_02	chondroitin_sodium_sulfate	0.5	0	3	0	0	02_2
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. hadrus	CM02_02	chondroitin_sodium_sulfate	0.75	0.003333333333333336	3	0.005773502691896263	0.0033333333333333366	02_2
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. hadrus	CM02_02	chondroitin_sodium_sulfate	1	0.006666666666666664	3	0.0057735026918962545	0.003333333333333332	02_2
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. hadrus	CM02_02	chondroitin_sodium_sulfate	1.25	0.00999999999999999	3	0.009999999999999995	0.005773502691896255	02_2
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. hadrus	CM02_02	chondroitin_sodium_sulfate	1.5	0.013333333333333317	3	0.005773502691896263	0.0033333333333333366	02_2
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. hadrus	CM02_02	chondroitin_sodium_sulfate	1.75	0.016666666666666653	3	0.005773502691896263	0.0033333333333333366	02_2
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. hadrus	CM02_02	chondroitin_sodium_sulfate	2	0.016666666666666653	3	0.005773502691896263	0.0033333333333333366	02_2
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. hadrus	CM02_02	chondroitin_sodium_sulfate	2.25	0.016666666666666653	3	0.005773502691896263	0.0033333333333333366	02_2
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. hadrus	CM02_02	chondroitin_sodium_sulfate	2.5	0.016666666666666653	3	0.005773502691896263	0.0033333333333333366	02_2
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. hadrus	CM02_02	chondroitin_sodium_sulfate	2.75	0.013333333333333327	3	0.0057735026918962545	0.003333333333333332	02_2
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. hadrus	CM02_02	chondroitin_sodium_sulfate	3	0.016666666666666653	3	0.005773502691896263	0.0033333333333333366	02_2
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. hadrus	CM02_02	chondroitin_sodium_sulfate	3.25	0.016666666666666653	3	0.005773502691896263	0.0033333333333333366	02_2
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. hadrus	CM02_02	chondroitin_sodium_sulfate	3.5	0.016666666666666653	3	0.005773502691896263	0.0033333333333333366	02_2
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. hadrus	CM02_02	chondroitin_sodium_sulfate	3.75	0.016666666666666653	3	0.005773502691896263	0.0033333333333333366	02_2
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. hadrus	CM02_02	chondroitin_sodium_sulfate	4	0.01999999999999999	3	0.010000000000000009	0.005773502691896263	02_2
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. hadrus	CM02_02	chondroitin_sodium_sulfate	4.25	0.01999999999999999	3	0	0	02_2
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. hadrus	CM02_02	chondroitin_sodium_sulfate	4.5	0.023333333333333327	3	0.005773502691896263	0.0033333333333333366	02_2
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. hadrus	CM02_02	chondroitin_sodium_sulfate	4.75	0.023333333333333327	3	0.005773502691896263	0.0033333333333333366	02_2
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. hadrus	CM02_02	chondroitin_sodium_sulfate	5	0.023333333333333327	3	0.005773502691896263	0.0033333333333333366	02_2
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. hadrus	CM02_02	chondroitin_sodium_sulfate	5.25	0.023333333333333327	3	0.005773502691896263	0.0033333333333333366	02_2
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. hadrus	CM02_02	chondroitin_sodium_sulfate	5.5	0.02	3	0.009999999999999995	0.005773502691896255	02_2
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. hadrus	CM02_02	chondroitin_sodium_sulfate	5.75	0.023333333333333327	3	0.005773502691896263	0.0033333333333333366	02_2
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. hadrus	CM02_02	chondroitin_sodium_sulfate	6	0.023333333333333327	3	0.005773502691896263	0.0033333333333333366	02_2
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. hadrus	CM02_02	chondroitin_sodium_sulfate	6.25	0.023333333333333327	3	0.005773502691896263	0.0033333333333333366	02_2
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. hadrus	CM02_02	chondroitin_sodium_sulfate	6.5	0.02	3	0.009999999999999995	0.005773502691896255	02_2
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. hadrus	CM02_02	chondroitin_sodium_sulfate	6.75	0.02	3	0.009999999999999995	0.005773502691896255	02_2
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. hadrus	CM02_02	chondroitin_sodium_sulfate	7	0.023333333333333327	3	0.005773502691896263	0.0033333333333333366	02_2
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. hadrus	CM02_02	chondroitin_sodium_sulfate	7.25	0.023333333333333327	3	0.005773502691896263	0.0033333333333333366	02_2
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. hadrus	CM02_02	chondroitin_sodium_sulfate	7.5	0.02	3	0.009999999999999995	0.005773502691896255	02_2
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. hadrus	CM02_02	chondroitin_sodium_sulfate	7.75	0.02	3	0.009999999999999995	0.005773502691896255	02_2
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. hadrus	CM02_02	chondroitin_sodium_sulfate	8	0.02	3	0.009999999999999995	0.005773502691896255	02_2
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. hadrus	CM02_02	chondroitin_sodium_sulfate	8.25	0.023333333333333334	3	0.011547005383792509	0.006666666666666664	02_2
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. hadrus	CM02_02	chondroitin_sodium_sulfate	8.5	0.023333333333333334	3	0.011547005383792509	0.006666666666666664	02_2
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. hadrus	CM02_02	chondroitin_sodium_sulfate	8.75	0.02	3	0.009999999999999995	0.005773502691896255	02_2
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. hadrus	CM02_02	chondroitin_sodium_sulfate	9	0.023333333333333334	3	0.011547005383792509	0.006666666666666664	02_2
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. hadrus	CM02_02	chondroitin_sodium_sulfate	9.25	0.023333333333333334	3	0.011547005383792509	0.006666666666666664	02_2
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. hadrus	CM02_02	chondroitin_sodium_sulfate	9.5	0.023333333333333334	3	0.011547005383792509	0.006666666666666664	02_2
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. hadrus	CM02_02	chondroitin_sodium_sulfate	9.75	0.023333333333333334	3	0.011547005383792509	0.006666666666666664	02_2
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. hadrus	CM02_02	chondroitin_sodium_sulfate	10	0.02666666666666666	3	0.005773502691896263	0.0033333333333333366	02_2
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. hadrus	CM02_02	chondroitin_sodium_sulfate	10.25	0.023333333333333334	3	0.011547005383792509	0.006666666666666664	02_2
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. hadrus	CM02_02	chondroitin_sodium_sulfate	10.5	0.02666666666666666	3	0.005773502691896263	0.0033333333333333366	02_2
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. hadrus	CM02_02	chondroitin_sodium_sulfate	10.75	0.02666666666666666	3	0.015275252316519453	0.008819171036881962	02_2
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. hadrus	CM02_02	chondroitin_sodium_sulfate	11	0.02999999999999999	3	0.009999999999999995	0.005773502691896255	02_2
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. hadrus	CM02_02	chondroitin_sodium_sulfate	11.25	0.02999999999999999	3	0.009999999999999995	0.005773502691896255	02_2
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. hadrus	CM02_02	chondroitin_sodium_sulfate	11.5	0.02999999999999999	3	0.009999999999999995	0.005773502691896255	02_2
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. hadrus	CM02_02	chondroitin_sodium_sulfate	11.75	0.02999999999999999	3	0.009999999999999995	0.005773502691896255	02_2
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. hadrus	CM02_02	chondroitin_sodium_sulfate	12	0.02999999999999999	3	0.009999999999999995	0.005773502691896255	02_2
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. hadrus	CM02_02	chondroitin_sodium_sulfate	12.25	0.02999999999999999	3	0.009999999999999995	0.005773502691896255	02_2
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. hadrus	CM02_02	chondroitin_sodium_sulfate	12.5	0.02999999999999999	3	0.009999999999999995	0.005773502691896255	02_2
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. hadrus	CM02_02	chondroitin_sodium_sulfate	12.75	0.02999999999999999	3	0.009999999999999995	0.005773502691896255	02_2
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. hadrus	CM02_02	chondroitin_sodium_sulfate	13	0.02999999999999999	3	0.009999999999999995	0.005773502691896255	02_2
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. hadrus	CM02_02	chondroitin_sodium_sulfate	13.25	0.02999999999999999	3	0.009999999999999995	0.005773502691896255	02_2
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. hadrus	CM02_02	chondroitin_sodium_sulfate	13.5	0.02999999999999999	3	0.009999999999999995	0.005773502691896255	02_2
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. hadrus	CM02_02	chondroitin_sodium_sulfate	13.75	0.03333333333333332	3	0.011547005383792509	0.006666666666666664	02_2
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. hadrus	CM02_02	chondroitin_sodium_sulfate	14	0.02999999999999999	3	0.009999999999999995	0.005773502691896255	02_2
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. hadrus	CM02_02	chondroitin_sodium_sulfate	14.25	0.02999999999999999	3	0.009999999999999995	0.005773502691896255	02_2
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. hadrus	CM02_02	chondroitin_sodium_sulfate	14.5	0.02999999999999999	3	0.009999999999999995	0.005773502691896255	02_2
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. hadrus	CM02_02	chondroitin_sodium_sulfate	14.75	0.02999999999999999	3	0.009999999999999995	0.005773502691896255	02_2
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. hadrus	CM02_02	chondroitin_sodium_sulfate	15	0.02999999999999999	3	0.009999999999999995	0.005773502691896255	02_2
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. hadrus	CM02_02	chondroitin_sodium_sulfate	15.25	0.02999999999999999	3	0.009999999999999995	0.005773502691896255	02_2
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. hadrus	CM02_02	chondroitin_sodium_sulfate	15.5	0.02999999999999999	3	0.009999999999999995	0.005773502691896255	02_2
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. hadrus	CM02_02	chondroitin_sodium_sulfate	15.75	0.02999999999999999	3	0.009999999999999995	0.005773502691896255	02_2
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. hadrus	CM02_02	chondroitin_sodium_sulfate	16	0.02999999999999999	3	0.009999999999999995	0.005773502691896255	02_2
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. hadrus	CM02_02	chondroitin_sodium_sulfate	16.25	0.02999999999999999	3	0.009999999999999995	0.005773502691896255	02_2
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. hadrus	CM02_02	chondroitin_sodium_sulfate	16.5	0.02999999999999999	3	0.009999999999999995	0.005773502691896255	02_2
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. hadrus	CM02_02	chondroitin_sodium_sulfate	16.75	0.02999999999999999	3	0.009999999999999995	0.005773502691896255	02_2
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. hadrus	CM02_02	chondroitin_sodium_sulfate	17	0.02666666666666666	3	0.015275252316519453	0.008819171036881962	02_2
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. hadrus	CM02_02	chondroitin_sodium_sulfate	17.25	0.02666666666666666	3	0.015275252316519453	0.008819171036881962	02_2
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. hadrus	CM02_02	chondroitin_sodium_sulfate	17.5	0.023333333333333334	3	0.011547005383792509	0.006666666666666664	02_2
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. hadrus	CM02_02	chondroitin_sodium_sulfate	17.75	0.02	3	0.009999999999999995	0.005773502691896255	02_2
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. hadrus	CM02_02	chondroitin_sodium_sulfate	18	0.02666666666666666	3	0.005773502691896263	0.0033333333333333366	02_2
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. hadrus	CM02_02	chondroitin_sodium_sulfate	18.25	0.023333333333333327	3	0.005773502691896263	0.0033333333333333366	02_2
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. hadrus	CM02_02	chondroitin_sodium_sulfate	18.5	0.02	3	0.009999999999999995	0.005773502691896255	02_2
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. hadrus	CM02_02	chondroitin_sodium_sulfate	18.75	0.02	3	0.009999999999999995	0.005773502691896255	02_2
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. hadrus	CM02_02	chondroitin_sodium_sulfate	19	0.016666666666666663	3	0.015275252316519465	0.008819171036881969	02_2
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. hadrus	CM02_02	chondroitin_sodium_sulfate	19.25	0.016666666666666663	3	0.015275252316519465	0.008819171036881969	02_2
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. hadrus	CM02_02	chondroitin_sodium_sulfate	19.5	0.016666666666666663	3	0.015275252316519465	0.008819171036881969	02_2
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. hadrus	CM02_02	chondroitin_sodium_sulfate	19.75	0.013333333333333327	3	0.02081665999466133	0.012018504251546634	02_2
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. hadrus	CM02_02	chondroitin_sodium_sulfate	20	0.013333333333333327	3	0.02081665999466133	0.012018504251546634	02_2
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. hadrus	CM02_02	chondroitin_sodium_sulfate	20.25	0.00999999999999999	3	0.017320508075688773	0.01	02_2
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. hadrus	CM02_02	chondroitin_sodium_sulfate	20.5	0.006666666666666664	3	0.023094010767585018	0.013333333333333327	02_2
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. hadrus	CM02_02	chondroitin_sodium_sulfate	20.75	0.003333333333333327	3	0.020816659994661316	0.012018504251546625	02_2
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. hadrus	CM02_02	chondroitin_sodium_sulfate	21	0.003333333333333327	3	0.020816659994661316	0.012018504251546625	02_2
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. hadrus	CM02_02	chondroitin_sodium_sulfate	21.25	0.003333333333333327	3	0.020816659994661316	0.012018504251546625	02_2
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. hadrus	CM02_02	chondroitin_sodium_sulfate	21.5	0.003333333333333327	3	0.020816659994661316	0.012018504251546625	02_2
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. hadrus	CM02_02	chondroitin_sodium_sulfate	21.75	0.003333333333333327	3	0.020816659994661316	0.012018504251546625	02_2
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. hadrus	CM02_02	chondroitin_sodium_sulfate	22	-9.252423227174475e-18	3	0.026457513110645897	0.015275252316519463	02_2
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. hadrus	CM02_02	chondroitin_sodium_sulfate	22.25	-9.252423227174475e-18	3	0.026457513110645897	0.015275252316519463	02_2
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. hadrus	CM02_02	chondroitin_sodium_sulfate	22.5	-9.252423227174475e-18	3	0.026457513110645897	0.015275252316519463	02_2
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. hadrus	CM02_02	chondroitin_sodium_sulfate	22.75	-0.0033333333333333457	3	0.023094010767585018	0.013333333333333327	02_2
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. hadrus	CM02_02	chondroitin_sodium_sulfate	23	-0.0033333333333333457	3	0.023094010767585018	0.013333333333333327	02_2
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. hadrus	CM02_02	chondroitin_sodium_sulfate	23.25	-0.0033333333333333457	3	0.023094010767585018	0.013333333333333327	02_2
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. hadrus	CM02_02	chondroitin_sodium_sulfate	23.5	-0.0033333333333333457	3	0.023094010767585018	0.013333333333333327	02_2
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. hadrus	CM02_02	chondroitin_sodium_sulfate	23.75	-0.0033333333333333457	3	0.023094010767585018	0.013333333333333327	02_2
chondroitin_sodium_sulfate	BMAA	chondroitin_sodium_sulfate	A. hadrus	CM02_02	chondroitin_sodium_sulfate	24	-0.0033333333333333457	3	0.023094010767585018	0.013333333333333327	02_2
d_trehalose	BMAA	d_trehalose	A. hadrus	CM02_02	d_trehalose	0	0	3	0.008819171036881977	0.005091750772173161	02_2
d_trehalose	BMAA	d_trehalose	A. hadrus	CM02_02	d_trehalose	0.25	-0.006666666666666664	3	0.003333333333333327	0.001924500897298749	02_2
d_trehalose	BMAA	d_trehalose	A. hadrus	CM02_02	d_trehalose	0.5	0.006666666666666672	3	0.006666666666666668	0.003849001794597506	02_2
d_trehalose	BMAA	d_trehalose	A. hadrus	CM02_02	d_trehalose	0.75	0.026666666666666672	3	0.006666666666666654	0.003849001794597498	02_2
d_trehalose	BMAA	d_trehalose	A. hadrus	CM02_02	d_trehalose	1	0.060000000000000005	3	0.013333333333333336	0.007698003589195012	02_2
d_trehalose	BMAA	d_trehalose	A. hadrus	CM02_02	d_trehalose	1.25	0.09666666666666666	3	0.00881917103688194	0.00509175077217314	02_2
d_trehalose	BMAA	d_trehalose	A. hadrus	CM02_02	d_trehalose	1.5	0.13666666666666666	3	0.008819171036881963	0.005091750772173153	02_2
d_trehalose	BMAA	d_trehalose	A. hadrus	CM02_02	d_trehalose	1.75	0.19	3	0.003333333333333327	0.001924500897298749	02_2
d_trehalose	BMAA	d_trehalose	A. hadrus	CM02_02	d_trehalose	2	0.24666666666666667	3	0.00666666666666664	0.00384900179459749	02_2
d_trehalose	BMAA	d_trehalose	A. hadrus	CM02_02	d_trehalose	2.25	0.31333333333333335	3	0.008819171036881984	0.005091750772173165	02_2
d_trehalose	BMAA	d_trehalose	A. hadrus	CM02_02	d_trehalose	2.5	0.3533333333333334	3	0.008819171036881984	0.005091750772173165	02_2
d_trehalose	BMAA	d_trehalose	A. hadrus	CM02_02	d_trehalose	2.75	0.36666666666666664	3	0.014529663145135558	0.008388704928078599	02_2
d_trehalose	BMAA	d_trehalose	A. hadrus	CM02_02	d_trehalose	3	0.38666666666666666	3	0.013333333333333308	0.007698003589194996	02_2
d_trehalose	BMAA	d_trehalose	A. hadrus	CM02_02	d_trehalose	3.25	0.41	3	0.01855921454276678	0.010715167512214418	02_2
d_trehalose	BMAA	d_trehalose	A. hadrus	CM02_02	d_trehalose	3.5	0.41	3	0.029059326290271217	0.016777409856157256	02_2
d_trehalose	BMAA	d_trehalose	A. hadrus	CM02_02	d_trehalose	3.75	0.42333333333333334	3	0.03179797338056491	0.018358568490953707	02_2
d_trehalose	BMAA	d_trehalose	A. hadrus	CM02_02	d_trehalose	4	0.4166666666666667	3	0.01855921454276678	0.010715167512214418	02_2
d_trehalose	BMAA	d_trehalose	A. hadrus	CM02_02	d_trehalose	4.25	0.4166666666666667	3	0.014529663145135596	0.008388704928078621	02_2
d_trehalose	BMAA	d_trehalose	A. hadrus	CM02_02	d_trehalose	4.5	0.4166666666666667	3	0.008819171036882005	0.005091750772173177	02_2
d_trehalose	BMAA	d_trehalose	A. hadrus	CM02_02	d_trehalose	4.75	0.41333333333333333	3	0.01452966314513562	0.008388704928078635	02_2
d_trehalose	BMAA	d_trehalose	A. hadrus	CM02_02	d_trehalose	5	0.41333333333333333	3	0.01452966314513562	0.008388704928078635	02_2
d_trehalose	BMAA	d_trehalose	A. hadrus	CM02_02	d_trehalose	5.25	0.41333333333333333	3	0.00666666666666671	0.00384900179459753	02_2
d_trehalose	BMAA	d_trehalose	A. hadrus	CM02_02	d_trehalose	5.5	0.41333333333333333	3	0.008819171036881984	0.005091750772173165	02_2
d_trehalose	BMAA	d_trehalose	A. hadrus	CM02_02	d_trehalose	5.75	0.41333333333333333	3	0.008819171036881984	0.005091750772173165	02_2
d_trehalose	BMAA	d_trehalose	A. hadrus	CM02_02	d_trehalose	6	0.4166666666666667	3	0.003333333333333355	0.001924500897298765	02_2
d_trehalose	BMAA	d_trehalose	A. hadrus	CM02_02	d_trehalose	6.25	0.42333333333333334	3	0.008819171036881984	0.005091750772173165	02_2
d_trehalose	BMAA	d_trehalose	A. hadrus	CM02_02	d_trehalose	6.5	0.44	3	0.008819171036882005	0.005091750772173177	02_2
d_trehalose	BMAA	d_trehalose	A. hadrus	CM02_02	d_trehalose	6.75	0.4466666666666667	3	0.003333333333333355	0.001924500897298765	02_2
d_trehalose	BMAA	d_trehalose	A. hadrus	CM02_02	d_trehalose	7	0.45333333333333337	3	0.0033333333333332993	0.001924500897298733	02_2
d_trehalose	BMAA	d_trehalose	A. hadrus	CM02_02	d_trehalose	7.25	0.46	3	0.003333333333333355	0.001924500897298765	02_2
d_trehalose	BMAA	d_trehalose	A. hadrus	CM02_02	d_trehalose	7.5	0.46	3	0.006666666666666654	0.003849001794597498	02_2
d_trehalose	BMAA	d_trehalose	A. hadrus	CM02_02	d_trehalose	7.75	0.46666666666666673	3	0.006666666666666654	0.003849001794597498	02_2
d_trehalose	BMAA	d_trehalose	A. hadrus	CM02_02	d_trehalose	8	0.46666666666666673	3	0.008819171036882005	0.005091750772173177	02_2
d_trehalose	BMAA	d_trehalose	A. hadrus	CM02_02	d_trehalose	8.25	0.46666666666666673	3	0.003333333333333355	0.001924500897298765	02_2
d_trehalose	BMAA	d_trehalose	A. hadrus	CM02_02	d_trehalose	8.5	0.46666666666666673	3	0.003333333333333355	0.001924500897298765	02_2
d_trehalose	BMAA	d_trehalose	A. hadrus	CM02_02	d_trehalose	8.75	0.46666666666666673	3	0.008819171036882005	0.005091750772173177	02_2
d_trehalose	BMAA	d_trehalose	A. hadrus	CM02_02	d_trehalose	9	0.45333333333333337	3	0.00666666666666671	0.00384900179459753	02_2
d_trehalose	BMAA	d_trehalose	A. hadrus	CM02_02	d_trehalose	9.25	0.46	3	0.012018504251546679	0.006938886664887137	02_2
d_trehalose	BMAA	d_trehalose	A. hadrus	CM02_02	d_trehalose	9.5	0.4633333333333334	3	0.008819171036881984	0.005091750772173165	02_2
d_trehalose	BMAA	d_trehalose	A. hadrus	CM02_02	d_trehalose	9.75	0.46	3	0.013333333333333364	0.007698003589195028	02_2
d_trehalose	BMAA	d_trehalose	A. hadrus	CM02_02	d_trehalose	10	0.4633333333333334	3	0.008819171036881984	0.005091750772173165	02_2
d_trehalose	BMAA	d_trehalose	A. hadrus	CM02_02	d_trehalose	10.25	0.4566666666666667	3	0.003333333333333355	0.001924500897298765	02_2
d_trehalose	BMAA	d_trehalose	A. hadrus	CM02_02	d_trehalose	10.5	0.45	3	0.003333333333333355	0.001924500897298765	02_2
d_trehalose	BMAA	d_trehalose	A. hadrus	CM02_02	d_trehalose	10.75	0.45	3	0.003333333333333355	0.001924500897298765	02_2
d_trehalose	BMAA	d_trehalose	A. hadrus	CM02_02	d_trehalose	11	0.45333333333333337	3	0.00666666666666671	0.00384900179459753	02_2
d_trehalose	BMAA	d_trehalose	A. hadrus	CM02_02	d_trehalose	11.25	0.4566666666666667	3	0.003333333333333355	0.001924500897298765	02_2
d_trehalose	BMAA	d_trehalose	A. hadrus	CM02_02	d_trehalose	11.5	0.4566666666666667	3	0.003333333333333355	0.001924500897298765	02_2
d_trehalose	BMAA	d_trehalose	A. hadrus	CM02_02	d_trehalose	11.75	0.46	3	0.003333333333333355	0.001924500897298765	02_2
d_trehalose	BMAA	d_trehalose	A. hadrus	CM02_02	d_trehalose	12	0.4466666666666667	3	0.003333333333333355	0.001924500897298765	02_2
d_trehalose	BMAA	d_trehalose	A. hadrus	CM02_02	d_trehalose	12.25	0.45	3	0.003333333333333355	0.001924500897298765	02_2
d_trehalose	BMAA	d_trehalose	A. hadrus	CM02_02	d_trehalose	12.5	0.45	3	0.003333333333333355	0.001924500897298765	02_2
d_trehalose	BMAA	d_trehalose	A. hadrus	CM02_02	d_trehalose	12.75	0.4466666666666667	3	0.008819171036882005	0.005091750772173177	02_2
d_trehalose	BMAA	d_trehalose	A. hadrus	CM02_02	d_trehalose	13	0.45333333333333337	3	0.008819171036881984	0.005091750772173165	02_2
d_trehalose	BMAA	d_trehalose	A. hadrus	CM02_02	d_trehalose	13.25	0.45333333333333337	3	0.00666666666666671	0.00384900179459753	02_2
d_trehalose	BMAA	d_trehalose	A. hadrus	CM02_02	d_trehalose	13.5	0.45333333333333337	3	0.00666666666666671	0.00384900179459753	02_2
d_trehalose	BMAA	d_trehalose	A. hadrus	CM02_02	d_trehalose	13.75	0.44333333333333336	3	0.00666666666666671	0.00384900179459753	02_2
d_trehalose	BMAA	d_trehalose	A. hadrus	CM02_02	d_trehalose	14	0.45	3	0.003333333333333355	0.001924500897298765	02_2
d_trehalose	BMAA	d_trehalose	A. hadrus	CM02_02	d_trehalose	14.25	0.4466666666666667	3	0.003333333333333355	0.001924500897298765	02_2
d_trehalose	BMAA	d_trehalose	A. hadrus	CM02_02	d_trehalose	14.5	0.45333333333333337	3	0.00666666666666671	0.00384900179459753	02_2
